Order ID,Restaurant Name,Location,Order Time,Delivery Time,Delivery Duration (min),Pizza Size,Pizza Type,Distance (km),Traffic Level,Payment Method,Is Peak Hour,Is Weekend,Order Month,Payment Category,Estimated Duration (min),Delay (min),Is Delayed,Traffic Impact,Order Hour,Restaurant Avg Time,Location_Order_Volume,Sales ($),Order_Hour,Order_Day,Order_Month,Order_Date,Distance Bucket
ORD789,Marco's Pizza,"Milwaukee, Wi",2025-12-11 20:00:00,2025-12-11 20:30:00,30,Medium,Margarita,4.5,Medium,Cash,True,False,December,Offline,10.8,19.2,False,2,20,30.28645833333333,71,10,20,Thursday,December,2025-12-11,2–5 km
ORD790,Domino's,"Albuquerque, Nm",2025-12-12 19:15:00,2025-12-12 19:45:00,30,Large,Sicilian,5.5,Medium,UPI,True,False,December,Online,13.2,16.8,False,2,19,30.25943396226415,59,16,19,Friday,December,2025-12-12,5–10 km
ORD791,Pizza Hut,"Atlanta, Ga",2025-12-13 20:30:00,2025-12-13 21:00:00,30,Medium,Veg,4.0,Low,Wallet,True,True,December,Online,9.6,20.4,False,1,20,29.94845360824742,78,11,20,Saturday,December,2025-12-13,2–5 km
ORD792,Papa John's,"Omaha, Ne",2025-12-14 18:45:00,2025-12-14 19:15:00,30,Medium,BBQ Chicken,5.0,Medium,Card,True,True,December,Online,12.0,18.0,False,2,18,28.18627450980392,68,14,18,Sunday,December,2025-12-14,2–5 km
ORD793,Little Caesars,"Louisville, Ky",2025-12-15 19:00:00,2025-12-15 19:30:00,30,XL,Cheese Burst,6.0,High,UPI,True,False,December,Online,14.4,15.6,False,3,19,28.84422110552764,69,17,19,Monday,December,2025-12-15,5–10 km
ORD794,Marco's Pizza,"Milwaukee, Wi",2025-12-16 20:15:00,2025-12-16 20:45:00,30,Medium,Margarita,4.5,Medium,Cash,True,False,December,Offline,10.8,19.2,False,2,20,30.28645833333333,71,10,20,Tuesday,December,2025-12-16,2–5 km
ORD795,Domino's,"Albuquerque, Nm",2025-12-17 19:30:00,2025-12-17 20:00:00,30,Large,Sicilian,5.5,Medium,UPI,True,False,December,Online,13.2,16.8,False,2,19,30.25943396226415,59,16,19,Wednesday,December,2025-12-17,5–10 km
ORD796,Pizza Hut,"Atlanta, Ga",2025-12-18 20:45:00,2025-12-18 21:15:00,30,Medium,Veg,4.0,Low,Wallet,True,False,December,Online,9.6,20.4,False,1,20,29.94845360824742,78,11,20,Thursday,December,2025-12-18,2–5 km
ORD797,Papa John's,"Omaha, Ne",2025-12-19 18:00:00,2025-12-19 18:30:00,30,Medium,BBQ Chicken,5.0,Medium,Card,True,False,December,Online,12.0,18.0,False,2,18,28.18627450980392,68,14,18,Friday,December,2025-12-19,2–5 km
ORD798,Little Caesars,"Louisville, Ky",2025-12-20 19:15:00,2025-12-20 19:45:00,30,XL,Cheese Burst,6.0,High,UPI,True,True,December,Online,14.4,15.6,False,3,19,28.84422110552764,69,17,19,Saturday,December,2025-12-20,5–10 km
ORD799,Marco's Pizza,"Milwaukee, Wi",2025-12-21 20:30:00,2025-12-21 21:00:00,30,Medium,Margarita,4.5,Medium,Cash,True,True,December,Offline,10.8,19.2,False,2,20,30.28645833333333,71,10,20,Sunday,December,2025-12-21,2–5 km
ORD800,Domino's,"Albuquerque, Nm",2025-12-22 19:00:00,2025-12-22 19:30:00,30,Large,Sicilian,5.5,Medium,UPI,True,False,December,Online,13.2,16.8,False,2,19,30.25943396226415,59,16,19,Monday,December,2025-12-22,5–10 km
ORD801,Pizza Hut,"Atlanta, Ga",2025-12-23 20:15:00,2025-12-23 20:45:00,30,Medium,Veg,4.0,Low,Wallet,True,False,December,Online,9.6,20.4,False,1,20,29.94845360824742,78,11,20,Tuesday,December,2025-12-23,2–5 km
ORD802,Papa John's,"Omaha, Ne",2025-12-24 18:30:00,2025-12-24 19:00:00,30,Medium,BBQ Chicken,5.0,Medium,Card,True,False,December,Online,12.0,18.0,False,2,18,28.18627450980392,68,14,18,Wednesday,December,2025-12-24,2–5 km
ORD803,Little Caesars,"Louisville, Ky",2025-12-25 19:45:00,2025-12-25 20:15:00,30,XL,Cheese Burst,6.0,High,UPI,True,False,December,Online,14.4,15.6,False,3,19,28.84422110552764,69,17,19,Thursday,December,2025-12-25,5–10 km
ORD804,Marco's Pizza,"Milwaukee, Wi",2025-12-26 20:00:00,2025-12-26 20:30:00,30,Medium,Margarita,4.5,Medium,Cash,True,False,December,Offline,10.8,19.2,False,2,20,30.28645833333333,71,10,20,Friday,December,2025-12-26,2–5 km
ORD805,Domino's,"Albuquerque, Nm",2025-12-27 19:15:00,2025-12-27 19:45:00,30,Large,Sicilian,5.5,Medium,UPI,True,True,December,Online,13.2,16.8,False,2,19,30.25943396226415,59,16,19,Saturday,December,2025-12-27,5–10 km
ORD806,Pizza Hut,"Atlanta, Ga",2025-12-28 20:30:00,2025-12-28 21:00:00,30,Medium,Veg,4.0,Low,Wallet,True,True,December,Online,9.6,20.4,False,1,20,29.94845360824742,78,11,20,Sunday,December,2025-12-28,2–5 km
ORD807,Papa John's,"Omaha, Ne",2025-12-29 18:45:00,2025-12-29 19:15:00,30,Medium,BBQ Chicken,5.0,Medium,Card,True,False,December,Online,12.0,18.0,False,2,18,28.18627450980392,68,14,18,Monday,December,2025-12-29,2–5 km
ORD808,Little Caesars,"Louisville, Ky",2025-12-30 19:00:00,2025-12-30 19:30:00,30,XL,Cheese Burst,6.0,High,UPI,True,False,December,Online,14.4,15.6,False,3,19,28.84422110552764,69,17,19,Tuesday,December,2025-12-30,5–10 km
ORD809,Marco's Pizza,"Milwaukee, Wi",2025-12-31 20:15:00,2025-12-31 20:45:00,30,Medium,Margarita,4.5,Medium,Cash,True,False,December,Offline,10.8,19.2,False,2,20,30.28645833333333,71,10,20,Wednesday,December,2025-12-31,2–5 km
ORD810,Papa John's,"Omaha, Ne",2025-12-24 18:30:00,2025-12-24 19:00:00,30,Medium,BBQ Chicken,5.0,Medium,UPI,True,False,December,Online,12.0,18.0,False,2,18,28.18627450980392,68,14,18,Wednesday,December,2025-12-24,2–5 km
ORD811,Little Caesars,"Louisville, Ky",2025-12-25 19:45:00,2025-12-25 20:15:00,30,XL,Cheese Burst,6.0,High,Card,True,False,December,Online,14.4,15.6,False,3,19,28.84422110552764,69,17,19,Thursday,December,2025-12-25,5–10 km
ORD812,Marco's Pizza,"Milwaukee, Wi",2025-12-26 20:00:00,2025-12-26 20:30:00,30,Medium,Margarita,4.5,Medium,Cash,True,False,December,Offline,10.8,19.2,False,2,20,30.28645833333333,71,10,20,Friday,December,2025-12-26,2–5 km
ORD813,Domino's,"Albuquerque, Nm",2025-12-27 19:15:00,2025-12-27 19:45:00,30,Large,Sicilian,5.5,Medium,UPI,True,True,December,Online,13.2,16.8,False,2,19,30.25943396226415,59,16,19,Saturday,December,2025-12-27,5–10 km
ORD814,Pizza Hut,"Atlanta, Ga",2025-12-28 20:30:00,2025-12-28 21:00:00,30,Medium,Veg,4.0,Low,Wallet,True,True,December,Online,9.6,20.4,False,1,20,29.94845360824742,78,11,20,Sunday,December,2025-12-28,2–5 km
ORD815,Papa John's,"Omaha, Ne",2025-12-29 18:45:00,2025-12-29 19:15:00,30,Medium,BBQ Chicken,5.0,Medium,Card,True,False,December,Online,12.0,18.0,False,2,18,28.18627450980392,68,14,18,Monday,December,2025-12-29,2–5 km
ORD816,Little Caesars,"Louisville, Ky",2025-12-30 19:00:00,2025-12-30 19:30:00,30,XL,Cheese Burst,6.0,High,UPI,True,False,December,Online,14.4,15.6,False,3,19,28.84422110552764,69,17,19,Tuesday,December,2025-12-30,5–10 km
ORD817,Marco's Pizza,"Milwaukee, Wi",2025-12-31 20:15:00,2025-12-31 20:45:00,30,Medium,Margarita,4.5,Medium,Cash,True,False,December,Offline,10.8,19.2,False,2,20,30.28645833333333,71,10,20,Wednesday,December,2025-12-31,2–5 km
ORD818,Domino's,"Albuquerque, Nm",2026-01-01 19:30:00,2026-01-01 20:00:00,30,Large,Sicilian,5.5,Medium,UPI,True,False,January,Online,13.2,16.8,False,2,19,30.25943396226415,59,16,19,Thursday,January,2026-01-01,5–10 km
ORD819,Pizza Hut,"Atlanta, Ga",2026-01-02 20:45:00,2026-01-02 21:15:00,30,Medium,Veg,4.0,Low,Wallet,True,False,January,Online,9.6,20.4,False,1,20,29.94845360824742,78,11,20,Friday,January,2026-01-02,2–5 km
ORD820,Papa John's,"Omaha, Ne",2026-01-03 18:00:00,2026-01-03 18:30:00,30,Medium,BBQ Chicken,5.0,Medium,Card,True,True,January,Online,12.0,18.0,False,2,18,28.18627450980392,68,14,18,Saturday,January,2026-01-03,2–5 km
ORD821,Little Caesars,"Louisville, Ky",2026-01-04 19:15:00,2026-01-04 19:45:00,30,XL,Cheese Burst,6.0,High,UPI,True,True,January,Online,14.4,15.6,False,3,19,28.84422110552764,69,17,19,Sunday,January,2026-01-04,5–10 km
ORD822,Marco's Pizza,"Milwaukee, Wi",2026-01-05 20:30:00,2026-01-05 21:00:00,30,Medium,Margarita,4.5,Medium,Cash,True,False,January,Offline,10.8,19.2,False,2,20,30.28645833333333,71,10,20,Monday,January,2026-01-05,2–5 km
ORD823,Domino's,"Albuquerque, Nm",2026-01-06 19:00:00,2026-01-06 19:30:00,30,Large,Sicilian,5.5,Medium,UPI,True,False,January,Online,13.2,16.8,False,2,19,30.25943396226415,59,16,19,Tuesday,January,2026-01-06,5–10 km
ORD824,Pizza Hut,"Atlanta, Ga",2026-01-07 20:15:00,2026-01-07 20:45:00,30,Medium,Veg,4.0,Low,Wallet,True,False,January,Online,9.6,20.4,False,1,20,29.94845360824742,78,11,20,Wednesday,January,2026-01-07,2–5 km
ORD825,Papa John's,"Omaha, Ne",2026-01-08 18:30:00,2026-01-08 19:00:00,30,Medium,BBQ Chicken,5.0,Medium,Card,True,False,January,Online,12.0,18.0,False,2,18,28.18627450980392,68,14,18,Thursday,January,2026-01-08,2–5 km
ORD826,Little Caesars,"Louisville, Ky",2026-01-09 19:45:00,2026-01-09 20:15:00,30,XL,Cheese Burst,6.0,High,UPI,True,False,January,Online,14.4,15.6,False,3,19,28.84422110552764,69,17,19,Friday,January,2026-01-09,5–10 km
ORD827,Marco's Pizza,"Milwaukee, Wi",2026-01-10 20:00:00,2026-01-10 20:30:00,30,Medium,Margarita,4.5,Medium,Cash,True,True,January,Offline,10.8,19.2,False,2,20,30.28645833333333,71,10,20,Saturday,January,2026-01-10,2–5 km
ORD828,Domino's,"Albuquerque, Nm",2026-01-11 19:15:00,2026-01-11 19:45:00,30,Large,Sicilian,5.5,Medium,UPI,True,True,January,Online,13.2,16.8,False,2,19,30.25943396226415,59,16,19,Sunday,January,2026-01-11,5–10 km
ORD829,Pizza Hut,"Atlanta, Ga",2026-01-12 20:30:00,2026-01-12 21:00:00,30,Medium,Veg,4.0,Low,Wallet,True,False,January,Online,9.6,20.4,False,1,20,29.94845360824742,78,11,20,Monday,January,2026-01-12,2–5 km
ORD830,Papa John's,"Omaha, Ne",2026-01-13 18:45:00,2026-01-13 19:15:00,30,Medium,BBQ Chicken,5.0,Medium,Card,True,False,January,Online,12.0,18.0,False,2,18,28.18627450980392,68,14,18,Tuesday,January,2026-01-13,2–5 km
ORD831,Little Caesars,"Louisville, Ky",2026-01-14 19:00:00,2026-01-14 19:30:00,30,XL,Cheese Burst,6.0,High,UPI,True,False,January,Online,14.4,15.6,False,3,19,28.84422110552764,69,17,19,Wednesday,January,2026-01-14,5–10 km
ORD832,Marco's Pizza,"Milwaukee, Wi",2026-01-15 20:15:00,2026-01-15 20:45:00,30,Medium,Margarita,4.5,Medium,Cash,True,False,January,Offline,10.8,19.2,False,2,20,30.28645833333333,71,10,20,Thursday,January,2026-01-15,2–5 km
ORD833,Domino's,"Albuquerque, Nm",2026-01-16 19:30:00,2026-01-16 20:00:00,30,Large,Sicilian,5.5,Medium,UPI,True,False,January,Online,13.2,16.8,False,2,19,30.25943396226415,59,16,19,Friday,January,2026-01-16,5–10 km
ORD834,Pizza Hut,"Atlanta, Ga",2026-01-17 20:45:00,2026-01-17 21:15:00,30,Medium,Veg,4.0,Low,Wallet,True,True,January,Online,9.6,20.4,False,1,20,29.94845360824742,78,11,20,Saturday,January,2026-01-17,2–5 km
ORD835,Papa John's,"Omaha, Ne",2026-01-18 18:00:00,2026-01-18 18:30:00,30,Medium,BBQ Chicken,5.0,Medium,Card,True,True,January,Online,12.0,18.0,False,2,18,28.18627450980392,68,14,18,Sunday,January,2026-01-18,2–5 km
ORD836,Little Caesars,"Louisville, Ky",2026-01-19 19:15:00,2026-01-19 19:45:00,30,XL,Cheese Burst,6.0,High,UPI,True,False,January,Online,14.4,15.6,False,3,19,28.84422110552764,69,17,19,Monday,January,2026-01-19,5–10 km
ORD837,Marco's Pizza,"Milwaukee, Wi",2026-01-20 20:30:00,2026-01-20 21:00:00,30,Medium,Margarita,4.5,Medium,Cash,True,False,January,Offline,10.8,19.2,False,2,20,30.28645833333333,71,10,20,Tuesday,January,2026-01-20,2–5 km
ORD838,Papa John's,"Omaha, Ne",2026-01-21 18:00:00,2026-01-21 18:30:00,30,Medium,BBQ Chicken,5.0,Medium,UPI,True,False,January,Online,12.0,18.0,False,2,18,28.18627450980392,68,14,18,Wednesday,January,2026-01-21,2–5 km
ORD839,Little Caesars,"Louisville, Ky",2026-01-22 19:15:00,2026-01-22 19:45:00,30,XL,Cheese Burst,6.0,High,Card,True,False,January,Online,14.4,15.6,False,3,19,28.84422110552764,69,17,19,Thursday,January,2026-01-22,5–10 km
ORD840,Marco's Pizza,"Milwaukee, Wi",2026-01-23 20:30:00,2026-01-23 21:00:00,30,Medium,Margarita,4.5,Medium,Cash,True,False,January,Offline,10.8,19.2,False,2,20,30.28645833333333,71,10,20,Friday,January,2026-01-23,2–5 km
ORD841,Domino's,"Albuquerque, Nm",2026-01-24 19:00:00,2026-01-24 19:30:00,30,Large,Sicilian,5.5,Medium,UPI,True,True,January,Online,13.2,16.8,False,2,19,30.25943396226415,59,16,19,Saturday,January,2026-01-24,5–10 km
ORD842,Pizza Hut,"Atlanta, Ga",2026-01-25 20:15:00,2026-01-25 20:45:00,30,Medium,Veg,4.0,Low,Wallet,True,True,January,Online,9.6,20.4,False,1,20,29.94845360824742,78,11,20,Sunday,January,2026-01-25,2–5 km
ORD843,Papa John's,"Omaha, Ne",2026-01-26 18:30:00,2026-01-26 19:00:00,30,Medium,BBQ Chicken,5.0,Medium,Card,True,False,January,Online,12.0,18.0,False,2,18,28.18627450980392,68,14,18,Monday,January,2026-01-26,2–5 km
ORD844,Little Caesars,"Louisville, Ky",2026-01-27 19:45:00,2026-01-27 20:15:00,30,XL,Cheese Burst,6.0,High,UPI,True,False,January,Online,14.4,15.6,False,3,19,28.84422110552764,69,17,19,Tuesday,January,2026-01-27,5–10 km
ORD845,Marco's Pizza,"Milwaukee, Wi",2026-01-28 20:00:00,2026-01-28 20:30:00,30,Medium,Margarita,4.5,Medium,Cash,True,False,January,Offline,10.8,19.2,False,2,20,30.28645833333333,71,10,20,Wednesday,January,2026-01-28,2–5 km
ORD846,Domino's,"Albuquerque, Nm",2026-01-29 19:15:00,2026-01-29 19:45:00,30,Large,Sicilian,5.5,Medium,UPI,True,False,January,Online,13.2,16.8,False,2,19,30.25943396226415,59,16,19,Thursday,January,2026-01-29,5–10 km
ORD847,Pizza Hut,"Atlanta, Ga",2026-01-30 20:30:00,2026-01-30 21:00:00,30,Medium,Veg,4.0,Low,Wallet,True,False,January,Online,9.6,20.4,False,1,20,29.94845360824742,78,11,20,Friday,January,2026-01-30,2–5 km
ORD848,Papa John's,"Omaha, Ne",2026-01-31 18:45:00,2026-01-31 19:15:00,30,Medium,BBQ Chicken,5.0,Medium,Card,True,True,January,Online,12.0,18.0,False,2,18,28.18627450980392,68,14,18,Saturday,January,2026-01-31,2–5 km
ORD849,Little Caesars,"Louisville, Ky",2026-02-01 19:00:00,2026-02-01 19:30:00,30,XL,Cheese Burst,6.0,High,UPI,True,True,February,Online,14.4,15.6,False,3,19,28.84422110552764,69,17,19,Sunday,February,2026-02-01,5–10 km
ORD850,Marco's Pizza,"Milwaukee, Wi",2026-02-02 20:15:00,2026-02-02 20:45:00,30,Medium,Margarita,4.5,Medium,Cash,True,False,February,Offline,10.8,19.2,False,2,20,30.28645833333333,71,10,20,Monday,February,2026-02-02,2–5 km
ORD851,Domino's,"Albuquerque, Nm",2026-02-03 19:30:00,2026-02-03 20:00:00,30,Large,Sicilian,5.5,Medium,UPI,True,False,February,Online,13.2,16.8,False,2,19,30.25943396226415,59,16,19,Tuesday,February,2026-02-03,5–10 km
ORD852,Pizza Hut,"Atlanta, Ga",2026-02-04 20:45:00,2026-02-04 21:15:00,30,Medium,Veg,4.0,Low,Wallet,True,False,February,Online,9.6,20.4,False,1,20,29.94845360824742,78,11,20,Wednesday,February,2026-02-04,2–5 km
ORD853,Papa John's,"Omaha, Ne",2026-02-05 18:00:00,2026-02-05 18:30:00,30,Medium,BBQ Chicken,5.0,Medium,Card,True,False,February,Online,12.0,18.0,False,2,18,28.18627450980392,68,14,18,Thursday,February,2026-02-05,2–5 km
ORD854,Little Caesars,"Louisville, Ky",2026-02-06 19:15:00,2026-02-06 19:45:00,30,XL,Cheese Burst,6.0,High,UPI,True,False,February,Online,14.4,15.6,False,3,19,28.84422110552764,69,17,19,Friday,February,2026-02-06,5–10 km
ORD855,Marco's Pizza,"Milwaukee, Wi",2026-02-07 20:30:00,2026-02-07 21:00:00,30,Medium,Margarita,4.5,Medium,Cash,True,True,February,Offline,10.8,19.2,False,2,20,30.28645833333333,71,10,20,Saturday,February,2026-02-07,2–5 km
ORD856,Domino's,"Albuquerque, Nm",2026-02-08 19:00:00,2026-02-08 19:30:00,30,Large,Sicilian,5.5,Medium,UPI,True,True,February,Online,13.2,16.8,False,2,19,30.25943396226415,59,16,19,Sunday,February,2026-02-08,5–10 km
ORD857,Pizza Hut,"Atlanta, Ga",2026-02-09 20:15:00,2026-02-09 20:45:00,30,Medium,Veg,4.0,Low,Wallet,True,False,February,Online,9.6,20.4,False,1,20,29.94845360824742,78,11,20,Monday,February,2026-02-09,2–5 km
ORD858,Papa John's,"Omaha, Ne",2026-02-10 18:30:00,2026-02-10 19:00:00,30,Medium,BBQ Chicken,5.0,Medium,Card,True,False,February,Online,12.0,18.0,False,2,18,28.18627450980392,68,14,18,Tuesday,February,2026-02-10,2–5 km
ORD859,Little Caesars,"Louisville, Ky",2026-02-11 19:45:00,2026-02-11 20:15:00,30,XL,Cheese Burst,6.0,High,UPI,True,False,February,Online,14.4,15.6,False,3,19,28.84422110552764,69,17,19,Wednesday,February,2026-02-11,5–10 km
ORD860,Marco's Pizza,"Milwaukee, Wi",2026-02-12 20:00:00,2026-02-12 20:30:00,30,Medium,Margarita,4.5,Medium,Cash,True,False,February,Offline,10.8,19.2,False,2,20,30.28645833333333,71,10,20,Thursday,February,2026-02-12,2–5 km
ORD861,Domino's,"Albuquerque, Nm",2026-02-13 19:15:00,2026-02-13 19:45:00,30,Large,Sicilian,5.5,Medium,UPI,True,False,February,Online,13.2,16.8,False,2,19,30.25943396226415,59,16,19,Friday,February,2026-02-13,5–10 km
ORD862,Pizza Hut,"Atlanta, Ga",2026-02-14 20:30:00,2026-02-14 21:00:00,30,Medium,Veg,4.0,Low,Wallet,True,True,February,Online,9.6,20.4,False,1,20,29.94845360824742,78,11,20,Saturday,February,2026-02-14,2–5 km
ORD863,Papa John's,"Omaha, Ne",2026-02-15 18:45:00,2026-02-15 19:15:00,30,Medium,BBQ Chicken,5.0,Medium,Card,True,True,February,Online,12.0,18.0,False,2,18,28.18627450980392,68,14,18,Sunday,February,2026-02-15,2–5 km
ORD864,Little Caesars,"Louisville, Ky",2026-02-16 19:00:00,2026-02-16 19:30:00,30,XL,Cheese Burst,6.0,High,UPI,True,False,February,Online,14.4,15.6,False,3,19,28.84422110552764,69,17,19,Monday,February,2026-02-16,5–10 km
ORD865,Marco's Pizza,"Milwaukee, Wi",2026-02-17 20:15:00,2026-02-17 20:45:00,30,Medium,Margarita,4.5,Medium,Cash,True,False,February,Offline,10.8,19.2,False,2,20,30.28645833333333,71,10,20,Tuesday,February,2026-02-17,2–5 km
ORD866,Papa John's,"Omaha, Ne",2026-02-18 18:30:00,2026-02-18 19:00:00,30,Medium,BBQ Chicken,5.0,Medium,UPI,True,False,February,Online,12.0,18.0,False,2,18,28.18627450980392,68,14,18,Wednesday,February,2026-02-18,2–5 km
ORD867,Little Caesars,"Louisville, Ky",2026-02-19 19:45:00,2026-02-19 20:15:00,30,XL,Cheese Burst,6.0,High,Card,True,False,February,Online,14.4,15.6,False,3,19,28.84422110552764,69,17,19,Thursday,February,2026-02-19,5–10 km
ORD868,Marco's Pizza,"Milwaukee, Wi",2026-02-20 20:00:00,2026-02-20 20:30:00,30,Medium,Margarita,4.5,Medium,Cash,True,False,February,Offline,10.8,19.2,False,2,20,30.28645833333333,71,10,20,Friday,February,2026-02-20,2–5 km
ORD869,Domino's,"Albuquerque, Nm",2026-02-21 19:15:00,2026-02-21 19:45:00,30,Large,Sicilian,5.5,Medium,UPI,True,True,February,Online,13.2,16.8,False,2,19,30.25943396226415,59,16,19,Saturday,February,2026-02-21,5–10 km
ORD870,Pizza Hut,"Atlanta, Ga",2026-02-22 20:30:00,2026-02-22 21:00:00,30,Medium,Veg,4.0,Low,Wallet,True,True,February,Online,9.6,20.4,False,1,20,29.94845360824742,78,11,20,Sunday,February,2026-02-22,2–5 km
ORD871,Papa John's,"Omaha, Ne",2026-02-23 18:00:00,2026-02-23 18:30:00,30,Medium,BBQ Chicken,5.0,Medium,Card,True,False,February,Online,12.0,18.0,False,2,18,28.18627450980392,68,14,18,Monday,February,2026-02-23,2–5 km
ORD872,Little Caesars,"Louisville, Ky",2026-02-24 19:15:00,2026-02-24 19:45:00,30,XL,Cheese Burst,6.0,High,UPI,True,False,February,Online,14.4,15.6,False,3,19,28.84422110552764,69,17,19,Tuesday,February,2026-02-24,5–10 km
ORD873,Marco's Pizza,"Milwaukee, Wi",2026-02-25 20:30:00,2026-02-25 21:00:00,30,Medium,Margarita,4.5,Medium,Cash,True,False,February,Offline,10.8,19.2,False,2,20,30.28645833333333,71,10,20,Wednesday,February,2026-02-25,2–5 km
ORD874,Domino's,"Albuquerque, Nm",2026-02-26 19:00:00,2026-02-26 19:30:00,30,Large,Sicilian,5.5,Medium,UPI,True,False,February,Online,13.2,16.8,False,2,19,30.25943396226415,59,16,19,Thursday,February,2026-02-26,5–10 km
ORD875,Pizza Hut,"Atlanta, Ga",2026-02-27 20:15:00,2026-02-27 20:45:00,30,Medium,Veg,4.0,Low,Wallet,True,False,February,Online,9.6,20.4,False,1,20,29.94845360824742,78,11,20,Friday,February,2026-02-27,2–5 km
ORD876,Papa John's,"Omaha, Ne",2026-02-28 18:30:00,2026-02-28 19:00:00,30,Medium,BBQ Chicken,5.0,Medium,Card,True,True,February,Online,12.0,18.0,False,2,18,28.18627450980392,68,14,18,Saturday,February,2026-02-28,2–5 km
ORD877,Little Caesars,"Louisville, Ky",2026-03-01 19:45:00,2026-03-01 20:15:00,30,XL,Cheese Burst,6.0,High,UPI,True,True,March,Online,14.4,15.6,False,3,19,28.84422110552764,69,17,19,Sunday,March,2026-03-01,5–10 km
ORD878,Marco's Pizza,"Milwaukee, Wi",2026-03-02 20:00:00,2026-03-02 20:30:00,30,Medium,Margarita,4.5,Medium,Cash,True,False,March,Offline,10.8,19.2,False,2,20,30.28645833333333,71,10,20,Monday,March,2026-03-02,2–5 km
ORD879,Domino's,"Albuquerque, Nm",2026-03-03 19:15:00,2026-03-03 19:45:00,30,Large,Sicilian,5.5,Medium,UPI,True,False,March,Online,13.2,16.8,False,2,19,30.25943396226415,59,16,19,Tuesday,March,2026-03-03,5–10 km
ORD880,Pizza Hut,"Atlanta, Ga",2026-03-04 20:30:00,2026-03-04 21:00:00,30,Medium,Veg,4.0,Low,Wallet,True,False,March,Online,9.6,20.4,False,1,20,29.94845360824742,78,11,20,Wednesday,March,2026-03-04,2–5 km
ORD881,Papa John's,"Omaha, Ne",2026-03-05 18:00:00,2026-03-05 18:30:00,30,Medium,BBQ Chicken,5.0,Medium,Card,True,False,March,Online,12.0,18.0,False,2,18,28.18627450980392,68,14,18,Thursday,March,2026-03-05,2–5 km
ORD882,Little Caesars,"Louisville, Ky",2026-03-06 19:15:00,2026-03-06 19:45:00,30,XL,Cheese Burst,6.0,High,UPI,True,False,March,Online,14.4,15.6,False,3,19,28.84422110552764,69,17,19,Friday,March,2026-03-06,5–10 km
ORD883,Marco's Pizza,"Milwaukee, Wi",2026-03-07 20:30:00,2026-03-07 21:00:00,30,Medium,Margarita,4.5,Medium,Cash,True,True,March,Offline,10.8,19.2,False,2,20,30.28645833333333,71,10,20,Saturday,March,2026-03-07,2–5 km
ORD884,Domino's,"Albuquerque, Nm",2026-03-08 19:00:00,2026-03-08 19:30:00,30,Large,Sicilian,5.5,Medium,UPI,True,True,March,Online,13.2,16.8,False,2,19,30.25943396226415,59,16,19,Sunday,March,2026-03-08,5–10 km
ORD885,Pizza Hut,"Atlanta, Ga",2026-03-09 20:15:00,2026-03-09 20:45:00,30,Medium,Veg,4.0,Low,Wallet,True,False,March,Online,9.6,20.4,False,1,20,29.94845360824742,78,11,20,Monday,March,2026-03-09,2–5 km
ORD886,Papa John's,"Omaha, Ne",2026-03-10 18:30:00,2026-03-10 19:00:00,30,Medium,BBQ Chicken,5.0,Medium,Card,True,False,March,Online,12.0,18.0,False,2,18,28.18627450980392,68,14,18,Tuesday,March,2026-03-10,2–5 km
ORD887,Little Caesars,"Louisville, Ky",2026-03-11 19:45:00,2026-03-11 20:15:00,30,XL,Cheese Burst,6.0,High,UPI,True,False,March,Online,14.4,15.6,False,3,19,28.84422110552764,69,17,19,Wednesday,March,2026-03-11,5–10 km
ORD888,Marco's Pizza,"Milwaukee, Wi",2026-03-12 20:00:00,2026-03-12 20:30:00,30,Medium,Margarita,4.5,Medium,Cash,True,False,March,Offline,10.8,19.2,False,2,20,30.28645833333333,71,10,20,Thursday,March,2026-03-12,2–5 km
ORD889,Domino's,"Albuquerque, Nm",2026-03-13 19:15:00,2026-03-13 19:45:00,30,Large,Sicilian,5.5,Medium,UPI,True,False,March,Online,13.2,16.8,False,2,19,30.25943396226415,59,16,19,Friday,March,2026-03-13,5–10 km
ORD890,Pizza Hut,"Atlanta, Ga",2026-03-14 20:30:00,2026-03-14 21:00:00,30,Medium,Veg,4.0,Low,Wallet,True,True,March,Online,9.6,20.4,False,1,20,29.94845360824742,78,11,20,Saturday,March,2026-03-14,2–5 km
ORD891,Papa John's,"Omaha, Ne",2026-03-15 18:00:00,2026-03-15 18:30:00,30,Medium,BBQ Chicken,5.0,Medium,Card,True,True,March,Online,12.0,18.0,False,2,18,28.18627450980392,68,14,18,Sunday,March,2026-03-15,2–5 km
ORD892,Little Caesars,"Louisville, Ky",2026-03-16 19:15:00,2026-03-16 19:45:00,30,XL,Cheese Burst,6.0,High,UPI,True,False,March,Online,14.4,15.6,False,3,19,28.84422110552764,69,17,19,Monday,March,2026-03-16,5–10 km
ORD893,Marco's Pizza,"Milwaukee, Wi",2026-03-17 20:30:00,2026-03-17 21:00:00,30,Medium,Margarita,4.5,Medium,Cash,True,False,March,Offline,10.8,19.2,False,2,20,30.28645833333333,71,10,20,Tuesday,March,2026-03-17,2–5 km
ORD894,Papa John's,"Omaha, Ne",2026-03-18 18:00:00,2026-03-18 18:30:00,30,Medium,BBQ Chicken,5.0,Medium,UPI,True,False,March,Online,12.0,18.0,False,2,18,28.18627450980392,68,14,18,Wednesday,March,2026-03-18,2–5 km
